User1,User2,Peerness
2,29,0.6166666666666666
2,30,0.3666666666666667
2,31,0.6722222222222222
2,32,0.1277777777777778
2,33,0.4
2,34,0.37222222222222223
2,35,0.6722222222222222
2,36,0.7388888888888888
2,37,0.6166666666666666
2,38,0.2777777777777778
2,39,0.43333333333333335
2,40,0.24999999999999997
2,41,0.5499999999999999
2,42,0.43333333333333335
2,43,0.24999999999999997
2,44,0.3388888888888889
2,45,0.7188888888888889
2,46,0.37222222222222223
2,47,0.611111111111111
2,48,0.5222222222222221
2,49,0.4888888888888888
2,50,0.3388888888888889
2,51,0.6777777777777777
2,52,0.7666666666666666
2,53,0.5077777777777778
2,54,0.461111111111111
2,55,0.6722222222222222
2,56,0.5222222222222221
2,57,0.7666666666666666
2,58,0.4277777777777777
2,59,0.3111111111111111
2,60,0.5499999999999999
2,61,0.43333333333333335
2,62,0.6444444444444444
2,63,0.5222222222222221
2,64,0.4277777777777777
2,65,0.6444444444444444
2,66,0.41333333333333333
2,67,0.5499999999999999
2,68,0.21666666666666667
2,69,0.1888888888888889
2,70,0.4
2,71,0.7522222222222221
2,72,0.7388888888888888
2,73,0.6444444444444444
2,74,0.4277777777777777
2,75,0.6777777777777777
2,76,0.7188888888888889
2,77,0.5222222222222221
2,78,0.18333333333333335
2,79,0.21666666666666667
2,80,0.5833333333333333
2,81,0.3055555555555556
2,82,0.37222222222222223
2,83,0.6166666666666666
2,84,0.461111111111111
2,85,0.7666666666666666
2,86,0.1888888888888889
2,87,0.2777777777777778
2,88,0.5499999999999999
2,89,0.2777777777777778
2,90,0.461111111111111
2,91,0.21666666666666667
2,92,0.47444444444444445
2,93,0.4
2,94,0.6166666666666666
2,95,0.3388888888888889
2,96,0.15555555555555559
2,97,0.7388888888888888
2,98,0.9688888888888889
2,99,0.7388888888888888
2,100,0.3388888888888889
2,101,0.5833333333333333
2,102,0.4188888888888889
2,103,0.4
2,104,0.49444444444444435
2,105,0.611111111111111
2,106,0.43333333333333335
2,107,0.44666666666666666
2,108,0.691111111111111
2,109,0.3388888888888889
2,110,0.7244444444444444
2,111,0.24444444444444444
2,112,0.49444444444444435
2,113,0.4277777777777777
2,114,0.461111111111111
2,115,0.18333333333333335
2,116,0.461111111111111
2,117,0.49444444444444435
2,118,0.8466666666666667
2,119,0.18333333333333335
2,120,0.3055555555555556
2,121,0.461111111111111
2,122,0.5555555555555555
2,123,0.3055555555555556
2,124,0.21666666666666667
2,125,0.6722222222222222
2,126,0.6722222222222222
2,127,0.6722222222222222
2,128,0.461111111111111
2,129,0.21666666666666667
2,130,0.1888888888888889
2,131,0.7388888888888888
2,132,0.611111111111111
2,133,0.41333333333333333
2,134,0.461111111111111
2,135,0.24999999999999997
2,136,0.7333333333333333
2,137,0.2777777777777778
2,138,0.49444444444444435
2,139,0.6722222222222222
2,140,0.3388888888888889
2,141,0.1277777777777778
2,142,0.5833333333333333
2,143,0.5499999999999999
2,144,0.4
2,145,0.3111111111111111
2,146,0.7055555555555555
2,147,0.24999999999999997
2,148,0.4888888888888888
2,149,0.4888888888888888
2,150,0.1888888888888889
2,151,0.5833333333333333
2,152,0.1277777777777778
2,153,0.3577777777777778
2,154,0.2777777777777778
2,155,0.7055555555555555
2,156,0.461111111111111
2,157,0.6166666666666666
2,158,0.5499999999999999
2,159,0.4277777777777777
2,160,0.1277777777777778
2,161,0.5555555555555555
2,162,0.7388888888888888
2,163,0.18333333333333335
2,164,0.7388888888888888
2,165,0.4888888888888888
2,166,0.611111111111111
2,167,0.6777777777777777
2,168,0.611111111111111
2,169,0.15555555555555559
2,170,0.24444444444444444
2,171,0.3666666666666667
2,172,0.24444444444444444
2,173,0.611111111111111
2,174,0.1277777777777778
2,175,0.18333333333333335
2,176,0.4888888888888888
2,177,0.7388888888888888
2,178,0.611111111111111
2,179,0.3111111111111111
2,180,0.49444444444444435
2,181,0.41333333333333333
2,182,0.5499999999999999
2,183,0.24999999999999997
2,184,0.3111111111111111
2,185,0.3577777777777778
2,186,0.43333333333333335
2,187,0.6166666666666666
2,188,0.21666666666666667
2,189,0.5555555555555555
2,190,0.3388888888888889
2,191,0.4888888888888888
2,192,0.2777777777777778
2,193,0.5222222222222221
2,194,0.18333333333333335
2,195,0.6722222222222222
2,196,0.21666666666666667
2,197,0.7333333333333333
2,198,0.5222222222222221
2,199,0.37222222222222223
2,200,0.461111111111111
3,1,0.6388888888888888
3,2,0.4277777777777777
3,4,0.5555555555555555
3,5,0.4888888888888888
3,6,0.55
3,7,0.6444444444444445
3,8,0.7111111111111111
3,9,0.4
3,10,0.5833333333333333
3,11,0.7388888888888888
3,12,0.5222222222222221
3,13,0.7
3,14,0.4666666666666667
3,15,0.5888888888888889
3,16,0.7333333333333333
3,17,0.6388888888888888
3,18,0.7
3,19,0.4555555555555555
3,20,0.6388888888888888
3,21,0.7055555555555556
3,22,0.6722222222222222
3,23,0.7
3,24,0.5833333333333333
3,25,0.9966666666666666
3,26,0.6777777777777777
3,27,0.5222222222222223
3,28,0.611111111111111
3,29,0.8077777777777777
3,30,0.7055555555555555
3,31,0.5222222222222223
3,32,0.4666666666666667
3,33,0.7388888888888888
3,34,0.7111111111111111
3,35,0.5222222222222223
3,36,0.4
3,37,0.5777777777777777
3,38,0.8466666666666667
3,39,0.9355555555555555
3,40,0.8188888888888889
3,41,0.6444444444444444
3,42,0.7055555555555555
3,43,0.8188888888888889
3,44,0.9077777777777778
3,45,0.7055555555555556
3,46,0.7111111111111111
3,47,0.5833333333333333
3,48,0.6722222222222222
3,49,0.7055555555555556
3,50,0.6777777777777777
3,51,0.5166666666666666
3,52,0.4277777777777777
3,53,0.6166666666666666
3,54,0.7333333333333333
3,55,0.5222222222222223
3,56,0.6722222222222222
3,57,0.6577777777777778
3,58,0.7666666666666666
3,59,0.65
3,60,0.6444444444444444
3,61,0.7055555555555555
3,62,0.55
3,63,0.6722222222222222
3,64,0.7666666666666666
3,65,0.55
3,66,0.5222222222222221
3,67,0.6444444444444444
3,68,0.5555555555555555
3,69,0.5277777777777778
3,70,0.7388888888888888
3,71,0.6722222222222222
3,72,0.4555555555555555
3,73,0.55
3,74,0.7666666666666666
3,75,0.5166666666666666
3,76,0.7055555555555556
3,77,0.6722222222222222
3,78,0.7522222222222221
3,79,0.5555555555555555
3,80,0.611111111111111
3,81,0.8744444444444446
3,82,0.7111111111111111
3,83,0.5777777777777777
3,84,0.9633333333333334
3,85,0.4277777777777777
3,86,0.5277777777777778
3,87,0.6166666666666666
3,88,0.6444444444444444
3,89,0.6166666666666666
3,90,0.7333333333333333
3,91,0.5555555555555555
3,92,0.5833333333333333
3,93,0.7388888888888888
3,94,0.5777777777777777
3,95,0.6777777777777777
3,96,0.49444444444444446
3,97,0.4
3,98,0.4
3,99,0.4555555555555555
3,100,0.6777777777777777
3,101,0.611111111111111
3,102,0.5277777777777778
3,103,0.7388888888888888
3,104,0.7
3,105,0.5833333333333333
3,106,0.7055555555555555
3,107,0.5555555555555555
3,108,0.7333333333333333
3,109,0.6777777777777777
3,110,0.7
3,111,0.5833333333333333
3,112,0.7
3,113,0.7666666666666666
3,114,0.7333333333333333
3,115,0.5222222222222221
3,116,0.7333333333333333
3,117,0.7
3,118,0.5777777777777777
3,119,0.5222222222222221
3,120,0.6444444444444445
3,121,0.7333333333333333
3,122,0.6388888888888888
3,123,0.6444444444444445
3,124,0.5555555555555555
3,125,0.5222222222222223
3,126,0.5222222222222223
3,127,0.7522222222222223
3,128,0.7333333333333333
3,129,0.5555555555555555
3,130,0.5277777777777778
3,131,0.4
3,132,0.8133333333333332
3,133,0.5222222222222221
3,134,0.7333333333333333
3,135,0.5888888888888889
3,136,0.691111111111111
3,137,0.6166666666666666
3,138,0.9299999999999999
3,139,0.5222222222222223
3,140,0.6777777777777777
3,141,0.4666666666666667
3,142,0.8411111111111111
3,143,0.8744444444444444
3,144,0.7388888888888888
3,145,0.65
3,146,0.4888888888888888
3,147,0.5888888888888889
3,148,0.7055555555555556
3,149,0.7055555555555556
3,150,0.5277777777777778
3,151,0.611111111111111
3,152,0.4666666666666667
3,153,0.4666666666666667
3,154,0.6166666666666666
3,155,0.4888888888888888
3,156,0.7333333333333333
3,157,0.5777777777777777
3,158,0.6444444444444444
3,159,0.7666666666666666
3,160,0.4666666666666667
3,161,0.6388888888888888
3,162,0.63
3,163,0.5222222222222221
3,164,0.4
3,165,0.7055555555555556
3,166,0.8133333333333332
3,167,0.5166666666666666
3,168,0.5833333333333333
3,169,0.7244444444444444
3,170,0.5833333333333333
3,171,0.7055555555555555
3,172,0.5833333333333333
3,173,0.5833333333333333
3,174,0.4666666666666667
3,175,0.5222222222222221
3,176,0.7055555555555556
3,177,0.4555555555555555
3,178,0.5833333333333333
3,179,0.65
3,180,0.7
3,181,0.5222222222222221
3,182,0.6444444444444444
3,183,0.5888888888888889
3,184,0.65
3,185,0.4666666666666667
3,186,0.9355555555555555
3,187,0.5777777777777777
3,188,0.5555555555555555
3,189,0.6388888888888888
3,190,0.6777777777777777
3,191,0.7055555555555556
3,192,0.6166666666666666
3,193,0.6722222222222222
3,194,0.5222222222222221
3,195,0.7522222222222223
3,196,0.5555555555555555
3,197,0.461111111111111
3,198,0.6722222222222222
3,199,0.7111111111111111
3,200,0.7333333333333333
4,1,0.4277777777777777
4,2,0.21666666666666667
4,3,0.5555555555555555
4,5,0.2777777777777778
4,6,0.3388888888888889
4,7,0.6777777777777777
4,8,0.611111111111111
4,9,0.18888888888888888
4,10,0.9688888888888889
4,11,0.5833333333333333
4,12,0.7333333333333333
4,13,0.4888888888888888
4,14,0.6777777777777777
4,15,0.7333333333333333
4,16,0.7522222222222221
4,17,0.4277777777777777
4,18,0.4888888888888888
4,19,0.24444444444444444
4,20,0.4277777777777777
4,21,0.49444444444444435
4,22,0.461111111111111
4,23,0.4888888888888888
4,24,0.3722222222222221
4,25,0.5555555555555555
4,26,0.6444444444444444
4,27,0.3111111111111111
4,28,0.3999999999999999
4,29,0.3666666666666667
4,30,0.6166666666666666
4,31,0.5411111111111111
4,32,0.6777777777777777
4,33,0.5833333333333333
4,34,0.611111111111111
4,35,0.3111111111111111
4,36,0.18888888888888888
4,37,0.3666666666666667
4,38,0.7055555555555555
4,39,0.5499999999999999
4,40,0.7333333333333333
4,41,0.43333333333333335
4,42,0.5499999999999999
4,43,0.7333333333333333
4,44,0.6444444444444444
4,45,0.49444444444444435
4,46,0.611111111111111
4,47,0.3722222222222221
4,48,0.461111111111111
4,49,0.7244444444444444
4,50,0.6444444444444444
4,51,0.3055555555555555
4,52,0.21666666666666667
4,53,0.7055555555555555
4,54,0.5222222222222221
4,55,0.3111111111111111
4,56,0.461111111111111
4,57,0.21666666666666667
4,58,0.5555555555555555
4,59,0.6722222222222222
4,60,0.43333333333333335
4,61,0.5499999999999999
4,62,0.3388888888888889
4,63,0.461111111111111
4,64,0.5555555555555555
4,65,0.3388888888888889
4,66,0.7333333333333333
4,67,0.43333333333333335
4,68,0.7666666666666666
4,69,0.7388888888888888
4,70,0.8133333333333332
4,71,0.461111111111111
4,72,0.47444444444444445
4,73,0.5688888888888889
4,74,0.5555555555555555
4,75,0.5355555555555556
4,76,0.49444444444444435
4,77,0.461111111111111
4,78,0.7333333333333333
4,79,0.7666666666666666
4,80,0.3999999999999999
4,81,0.6777777777777777
4,82,0.8411111111111111
4,83,0.3666666666666667
4,84,0.5222222222222221
4,85,0.21666666666666667
4,86,0.7388888888888888
4,87,0.7055555555555555
4,88,0.43333333333333335
4,89,0.7055555555555555
4,90,0.5222222222222221
4,91,0.7666666666666666
4,92,0.7388888888888888
4,93,0.5833333333333333
4,94,0.3666666666666667
4,95,0.6444444444444444
4,96,0.7055555555555556
4,97,0.18888888888888888
4,98,0.18888888888888888
4,99,0.24444444444444444
4,100,0.8744444444444444
4,101,0.3999999999999999
4,102,0.7388888888888888
4,103,0.5833333333333333
4,104,0.4888888888888888
4,105,0.3722222222222221
4,106,0.5499999999999999
4,107,0.7666666666666666
4,108,0.5222222222222221
4,109,0.6444444444444444
4,110,0.4888888888888888
4,111,0.7388888888888888
4,112,0.4888888888888888
4,113,0.5555555555555555
4,114,0.5222222222222221
4,115,0.7333333333333333
4,116,0.5222222222222221
4,117,0.4888888888888888
4,118,0.3666666666666667
4,119,0.7333333333333333
4,120,0.6777777777777777
4,121,0.5222222222222221
4,122,0.4277777777777777
4,123,0.6777777777777777
4,124,0.7666666666666666
4,125,0.3111111111111111
4,126,0.3111111111111111
4,127,0.3111111111111111
4,128,0.5222222222222221
4,129,0.7666666666666666
4,130,0.7388888888888888
4,131,0.18888888888888888
4,132,0.3722222222222221
4,133,0.7333333333333333
4,134,0.5222222222222221
4,135,0.7333333333333333
4,136,0.24999999999999997
4,137,0.7055555555555555
4,138,0.4888888888888888
4,139,0.3111111111111111
4,140,0.6444444444444444
4,141,0.6777777777777777
4,142,0.3999999999999999
4,143,0.43333333333333335
4,144,0.5833333333333333
4,145,0.6722222222222222
4,146,0.2777777777777778
4,147,0.7333333333333333
4,148,0.49444444444444435
4,149,0.49444444444444435
4,150,0.9688888888888889
4,151,0.3999999999999999
4,152,0.6777777777777777
4,153,0.6777777777777777
4,154,0.7055555555555555
4,155,0.2777777777777778
4,156,0.5222222222222221
4,157,0.3666666666666667
4,158,0.43333333333333335
4,159,0.5555555555555555
4,160,0.6777777777777777
4,161,0.6577777777777778
4,162,0.18888888888888888
4,163,0.7333333333333333
4,164,0.18888888888888888
4,165,0.49444444444444435
4,166,0.3722222222222221
4,167,0.3055555555555555
4,168,0.3722222222222221
4,169,0.7055555555555556
4,170,0.7388888888888888
4,171,0.6166666666666666
4,172,0.7388888888888888
4,173,0.3722222222222221
4,174,0.6777777777777777
4,175,0.7333333333333333
4,176,0.49444444444444435
4,177,0.24444444444444444
4,178,0.3722222222222221
4,179,0.6722222222222222
4,180,0.7188888888888889
4,181,0.7333333333333333
4,182,0.43333333333333335
4,183,0.7333333333333333
4,184,0.6722222222222222
4,185,0.6777777777777777
4,186,0.5499999999999999
4,187,0.3666666666666667
4,188,0.9966666666666666
4,189,0.4277777777777777
4,190,0.6444444444444444
4,191,0.49444444444444435
4,192,0.9355555555555555
4,193,0.691111111111111
4,194,0.7333333333333333
4,195,0.3111111111111111
4,196,0.7666666666666666
4,197,0.24999999999999997
4,198,0.461111111111111
4,199,0.611111111111111
4,200,0.5222222222222221
5,1,0.8466666666666667
5,2,0.7055555555555555
5,3,0.4888888888888888
5,4,0.2777777777777778
5,6,0.7055555555555555
5,7,0.3666666666666666
5,8,0.6633333333333333
5,9,0.6777777777777777
5,10,0.3055555555555555
5,11,0.691111111111111
5,12,0.24444444444444444
5,13,0.5555555555555555
5,14,0.18888888888888888
5,15,0.3111111111111111
5,16,0.5222222222222221
5,17,0.6166666666666666
5,18,0.7855555555555556
5,19,0.9633333333333334
5,20,0.6166666666666666
5,21,0.5499999999999999
5,22,0.5833333333333333
5,23,0.5555555555555555
5,24,0.6722222222222222
5,25,0.4888888888888888
5,26,0.4
5,27,0.7333333333333333
5,28,0.6444444444444445
5,29,0.6777777777777777
5,30,0.6577777777777778
5,31,0.7333333333333333
5,32,0.18888888888888888
5,33,0.461111111111111
5,34,0.43333333333333335
5,35,0.7333333333333333
5,36,0.6777777777777777
5,37,0.6777777777777777
5,38,0.33888888888888885
5,39,0.49444444444444435
5,40,0.3111111111111111
5,41,0.611111111111111
5,42,0.49444444444444435
5,43,0.3111111111111111
5,44,0.4
5,45,0.5499999999999999
5,46,0.43333333333333335
5,47,0.6722222222222222
5,48,0.5833333333333333
5,49,0.5499999999999999
5,50,0.4
5,51,0.7388888888888888
5,52,0.7055555555555555
5,53,0.33888888888888885
5,54,0.5222222222222221
5,55,0.7333333333333333
5,56,0.5833333333333333
5,57,0.7055555555555555
5,58,0.7188888888888889
5,59,0.37222222222222223
5,60,0.611111111111111
5,61,0.49444444444444435
5,62,0.7055555555555555
5,63,0.8133333333333332
5,64,0.4888888888888888
5,65,0.9355555555555555
5,66,0.24444444444444444
5,67,0.611111111111111
5,68,0.2777777777777778
5,69,0.24999999999999997
5,70,0.461111111111111
5,71,0.5833333333333333
5,72,0.7333333333333333
5,73,0.7055555555555555
5,74,0.4888888888888888
5,75,0.7388888888888888
5,76,0.5499999999999999
5,77,0.5833333333333333
5,78,0.24444444444444444
5,79,0.2777777777777778
5,80,0.8744444444444446
5,81,0.3666666666666666
5,82,0.43333333333333335
5,83,0.6777777777777777
5,84,0.5222222222222221
5,85,0.7055555555555555
5,86,0.24999999999999997
5,87,0.5688888888888889
5,88,0.8411111111111111
5,89,0.33888888888888885
5,90,0.5222222222222221
5,91,0.2777777777777778
5,92,0.3055555555555555
5,93,0.461111111111111
5,94,0.6777777777777777
5,95,0.4
5,96,0.44666666666666666
5,97,0.6777777777777777
5,98,0.6777777777777777
5,99,0.7333333333333333
5,100,0.4
5,101,0.8744444444444446
5,102,0.24999999999999997
5,103,0.461111111111111
5,104,0.5555555555555555
5,105,0.6722222222222222
5,106,0.49444444444444435
5,107,0.2777777777777778
5,108,0.5222222222222221
5,109,0.4
5,110,0.5555555555555555
5,111,0.5355555555555556
5,112,0.5555555555555555
5,113,0.4888888888888888
5,114,0.7522222222222221
5,115,0.24444444444444444
5,116,0.7522222222222221
5,117,0.5555555555555555
5,118,0.6777777777777777
5,119,0.24444444444444444
5,120,0.3666666666666666
5,121,0.7522222222222221
5,122,0.8466666666666667
5,123,0.3666666666666666
5,124,0.5077777777777778
5,125,0.7333333333333333
5,126,0.7333333333333333
5,127,0.7333333333333333
5,128,0.5222222222222221
5,129,0.2777777777777778
5,130,0.24999999999999997
5,131,0.6777777777777777
5,132,0.6722222222222222
5,133,0.24444444444444444
5,134,0.5222222222222221
5,135,0.3111111111111111
5,136,0.7388888888888888
5,137,0.33888888888888885
5,138,0.5555555555555555
5,139,0.9633333333333334
5,140,0.4
5,141,0.18888888888888888
5,142,0.6444444444444445
5,143,0.611111111111111
5,144,0.461111111111111
5,145,0.37222222222222223
5,146,0.7666666666666666
5,147,0.5411111111111111
5,148,0.5499999999999999
5,149,0.5499999999999999
5,150,0.24999999999999997
5,151,0.6444444444444445
5,152,0.18888888888888888
5,153,0.18888888888888888
5,154,0.33888888888888885
5,155,0.7666666666666666
5,156,0.5222222222222221
5,157,0.6777777777777777
5,158,0.611111111111111
5,159,0.4888888888888888
5,160,0.18888888888888888
5,161,0.6166666666666666
5,162,0.6777777777777777
5,163,0.24444444444444444
5,164,0.6777777777777777
5,165,0.5499999999999999
5,166,0.6722222222222222
5,167,0.7388888888888888
5,168,0.6722222222222222
5,169,0.21666666666666667
5,170,0.3055555555555555
5,171,0.4277777777777777
5,172,0.3055555555555555
5,173,0.6722222222222222
5,174,0.18888888888888888
5,175,0.47444444444444445
5,176,0.5499999999999999
5,177,0.7333333333333333
5,178,0.6722222222222222
5,179,0.37222222222222223
5,180,0.5555555555555555
5,181,0.24444444444444444
5,182,0.8411111111111111
5,183,0.3111111111111111
5,184,0.37222222222222223
5,185,0.18888888888888888
5,186,0.49444444444444435
5,187,0.6777777777777777
5,188,0.2777777777777778
5,189,0.6166666666666666
5,190,0.4
5,191,0.5499999999999999
5,192,0.33888888888888885
5,193,0.5833333333333333
5,194,0.24444444444444444
5,195,0.7333333333333333
5,196,0.2777777777777778
5,197,0.7388888888888888
5,198,0.8133333333333332
5,199,0.43333333333333335
5,200,0.5222222222222221
6,1,0.6777777777777777
6,2,0.6444444444444444
6,3,0.55
6,4,0.3388888888888889
6,5,0.7055555555555555
6,7,0.6577777777777778
6,8,0.49444444444444446
6,9,0.6166666666666666
6,10,0.3666666666666667
6,11,0.5222222222222223
6,12,0.3055555555555555
6,13,0.6166666666666666
6,14,0.24999999999999997
6,15,0.3722222222222221
6,16,0.5833333333333333
6,17,0.9077777777777778
6,18,0.6166666666666666
6,19,0.6722222222222222
6,20,0.9077777777777778
6,21,0.8411111111111111
6,22,0.6444444444444444
6,23,0.8466666666666667
6,24,0.7333333333333333
6,25,0.55
6,26,0.46111111111111114
6,27,0.9688888888888889
6,28,0.7055555555555556
6,29,0.7388888888888888
6,30,0.4888888888888888
6,31,0.7388888888888888
6,32,0.24999999999999997
6,33,0.7522222222222223
6,34,0.49444444444444446
6,35,0.7388888888888888
6,36,0.6166666666666666
6,37,0.7388888888888888
6,38,0.3999999999999999
6,39,0.5555555555555555
6,40,0.3722222222222221
6,41,0.6722222222222222
6,42,0.5555555555555555
6,43,0.3722222222222221
6,44,0.46111111111111114
6,45,0.611111111111111
6,46,0.7244444444444444
6,47,0.7333333333333333
6,48,0.8744444444444444
6,49,0.611111111111111
6,50,0.46111111111111114
6,51,0.7333333333333333
6,52,0.6444444444444444
6,53,0.3999999999999999
6,54,0.5833333333333333
6,55,0.7388888888888888
6,56,0.6444444444444444
6,57,0.6444444444444444
6,58,0.55
6,59,0.6633333333333333
6,60,0.6722222222222222
6,61,0.5555555555555555
6,62,0.7666666666666666
6,63,0.6444444444444444
6,64,0.55
6,65,0.7666666666666666
6,66,0.3055555555555555
6,67,0.6722222222222222
6,68,0.3388888888888889
6,69,0.5411111111111111
6,70,0.5222222222222223
6,71,0.6444444444444444
6,72,0.6722222222222222
6,73,0.7666666666666666
6,74,0.55
6,75,0.7333333333333333
6,76,0.611111111111111
6,77,0.6444444444444444
6,78,0.3055555555555555
6,79,0.3388888888888889
6,80,0.7055555555555556
6,81,0.4277777777777777
6,82,0.49444444444444446
6,83,0.7388888888888888
6,84,0.5833333333333333
6,85,0.6444444444444444
6,86,0.3111111111111111
6,87,0.3999999999999999
6,88,0.6722222222222222
6,89,0.3999999999999999
6,90,0.5833333333333333
6,91,0.3388888888888889
6,92,0.3666666666666667
6,93,0.5222222222222223
6,94,0.7388888888888888
6,95,0.46111111111111114
6,96,0.2777777777777778
6,97,0.8466666666666667
6,98,0.6166666666666666
6,99,0.9022222222222223
6,100,0.46111111111111114
6,101,0.7055555555555556
6,102,0.3111111111111111
6,103,0.5222222222222223
6,104,0.6166666666666666
6,105,0.7333333333333333
6,106,0.7855555555555556
6,107,0.3388888888888889
6,108,0.5833333333333333
6,109,0.46111111111111114
6,110,0.6166666666666666
6,111,0.3666666666666667
6,112,0.6166666666666666
